geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000267318,17,32.77666667,"[33.24, 33.61, 31.48]",0,31.28666667,"[47.61, 46.12, 0.13]",33.33333333,39.35,RP11-178C3.1,,,,,,,,,,",0.13",,
ENSG00000267426,17,34.11666667,"[34.68, 35.3, 32.37]",0,24.60666667,"[6.39, 31.4, 36.03]",33.33333333,55.43,RP11-552F3.12,,,,,,,,,,",6.39",,
ENSG00000267795,16,33.24666667,"[34.08, 32.58, 33.08]",0,28.02,"[32.07, 18.55, 33.44]",33.33333333,53.19,SMIM22,,,,,,,,,,",18.55",,
ENSG00000267873,12,34.39666667,"[35.32, 35.11, 32.76]",0,68.36666667,"[94.94, 17.92, 92.24]",33.33333333,48.72,AC121757.1,,,,,,,,,,",17.92",,
ENSG00000268179,1,34.79333333,"[34.35, 34.85, 34.43, 34.73, 34.4, 36.0]",0,39.33166667,"[72.59, 0.27, 43.31, 39.57, 3.09, 77.16]",33.33333333,63.47,AL645608.1,,,,,,,,,,",0.27,3.09",,
ENSG00000268182,19,32.70666667,"[33.52, 31.66, 32.94]",0,23.20333333,"[18.94, 23.94, 26.73]",33.33333333,46.61,SMIM17,,,,,,,,,,",18.94",,
ENSG00000268223,5,34.27,"[35.56, 33.87, 33.38]",0,31.4,"[18.86, 26.68, 48.66]",33.33333333,38.65,ARL14EPL,,,,,,,,,,",18.86",,
ENSG00000268461,19,32.97,"[34.0, 32.53, 32.38]",0,22.09333333,"[6.43, 23.76, 36.09]",33.33333333,33.07,AC007204.1,,,,,,,,,,",6.43",,
ENSG00000268744,19,32.47666667,"[32.8, 31.56, 33.07]",0,50.27,"[7.33, 70.59, 72.89]",33.33333333,41.96,CTD-3105H18.14,,,,,,,,,,",7.33",,
ENSG00000269237,19,31.39666667,"[33.18, 27.6, 33.41]",0,41.11,"[68.0, 55.16, 0.17]",33.33333333,42.69,CTD-2561J22.3,,,,,,,,,,",0.17",,
ENSG00000270099,10,33.78333333,"[34.5, 33.85, 33.0]",0,52.71666667,"[73.87, 81.47, 2.81]",33.33333333,39.76,RP11-248J23.7,,,,,,,,,,",2.81",,
ENSG00000271786,10,33.55333333,"[34.28, 34.53, 31.85]",0,37.27666667,"[60.72, 51.02, 0.09]",33.33333333,39.26,RP11-139J15.7,,,,,,,,,,",0.09",,
ENSG00000272305,3,34.15666667,"[34.24, 34.05, 34.18]",0,49.55,"[0.16, 62.3, 86.19]",33.33333333,44.24,RP11-894J14.5,,,,,,,,,,",0.16",,
ENSG00000273170,9,33.545,"[34.46, 32.67, 33.59, 32.71, 34.09, 33.75]",0,28.92,"[36.99, 14.32, 41.71, 15.42, 34.07, 31.01]",33.33333333,47.61,ANKRD18A,,,,,,,,,,",14.32,15.42",,
ENSG00000130829,X,22.83,"[20.58, 24.01, 23.9]",0,48.15,"[5.32, 68.52, 70.61]",33.33333333,63.67,DUSP9,300134,"DUSP9, MKP4",Dual-specificity phosphatase 9,DUSP9,1852,ENSG00000130829,,,,",5.32",,
ENSG00000169057,X,21.14666667,"[22.81, 25.38, 15.25]",33.33333333,54.25666667,"[80.57, 72.84, 9.36]",33.33333333,46.92,MECP2,300005,"MECP2, RTT, PPMX, MRX16, MRX79, AUTSX3, MRXSL, MRXS13",Methyl-CpG-binding protein-2,MECP2,4204,ENSG00000169057,70kb centromeric of RCP/GCP,"{Autism susceptibility, X-linked 3}, 300496 (3), Isolated cases, X-linked, Multifactorial; Encephalopathy, neonatal severe, 300673 (3), X-linked recessive; Mental retardation, X-linked syndromic, Lubs type, 300260 (3), X-linked recessive; Mental retardation, X-linked, syndromic 13, 300055 (3), X-linked recessive; Rett syndrome, 312750 (3), X-linked dominant; Rett syndrome, atypical, 312750 (3), X-linked dominant; Rett syndrome, preserved speech variant, 312750 (3), X-linked dominant",",15.25",",9.36",,
ENSG00000169551,X,17.615,"[5.24, 4.97, 23.77, 24.66, 23.88, 23.17]",33.33333333,28.64666667,"[0.0, 0.05, 48.67, 30.05, 37.06, 56.05]",33.33333333,38.82,CT55,,,,,,,,,",5.24,4.97",",0,0.05",,
ENSG00000186416,X,23.8,"[24.33, 23.95, 23.12]",0,43.70333333,"[72.51, 43.31, 15.29]",33.33333333,42.08,NKRF,300440,"NKRF, NRF",NFKB-repressing factor,NKRF,55922,ENSG00000186416,,,,",15.29",,
ENSG00000196976,X,23.8,"[24.79, 23.73, 22.88]",0,36.3,"[52.68, 49.35, 6.87]",33.33333333,62.72,LAGE3,300060,"LAGE3, ITBA2, GAMOS2",L antigen family member 3,LAGE3,8270,ENSG00000196976,,"Galloway-Mowat syndrome 2, X-linked, 301006 (3), X-linked recessive",,",6.87",,
ENSG00000203870,X,23.81666667,"[23.69, 23.85, 23.91]",0,24.91333333,"[16.9, 29.51, 28.33]",33.33333333,40.59,SMIM9,,,,,,,,,,",16.9",,
ENSG00000203930,X,23.74666667,"[23.44, 24.38, 23.42]",0,27.48,"[24.31, 17.11, 41.02]",33.33333333,40.81,LINC00632,,,,,,,,,,",17.11",,
ENSG00000204116,X,23.13166667,"[20.81, 23.48, 23.16, 24.25, 23.9, 23.19]",0,29.91333333,"[14.83, 57.0, 31.19, 35.36, 19.61, 21.49]",33.33333333,37.63,CHIC1,300922,"CHIC1, BRX",Cystein-rich hydrophobic domain protein 1,CHIC1,53344,ENSG00000204116,,,,",14.83,19.61",,
ENSG00000205081,X,23.52785714,"[23.64, 23.3, 24.54, 22.5, 22.97, 23.6, 21.61, 23.28, 23.3, 23.98, 23.6, 24.12, 24.45, 24.5]",0,23.66071429,"[25.29, 20.4, 24.02, 18.13, 20.79, 19.39, 19.35, 12.67, 25.25, 26.9, 19.63, 20.11, 40.84, 38.48]",35.71428571,35,CXorf30,,,,,,,,,,",18.13,19.39,19.35,12.67,19.63",,
ENSG00000228459,X,23.34333333,"[22.84, 22.75, 24.44]",0,27.23666667,"[32.98, 30.19, 18.54]",33.33333333,39.99,CXorf28,,,,,,,,,,",18.54",,
