geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000186523,8,17.95571429,"[8.48, 28.88, 31.18, 12.67, 7.21, 11.46, 25.81]",57.14285714,23.20571429,"[11.75, 44.9, 55.29, 17.07, 1.36, 14.72, 17.35]",71.42857143,53.66,FAM86B1,616122,FAM86B1,"Family with sequence similarity 86, member B1",FAM86B1,85002,ENSG00000186523,,,",8.48,12.67,7.21,11.46",",11.75,17.07,1.36,14.72,17.35",,
ENSG00000186562,8,8.136666667,"[5.13, 17.37, 1.91]",100,16.45666667,"[5.13, 43.41, 0.83]",66.66666667,38.31,DEFB105A,,,,,,,,,",5.13,17.37,1.91",",5.13,0.83",,
ENSG00000186572,8,9.57,"[5.03, 14.11]",100,6.32,"[2.33, 10.31]",100,37.2,DEFB107A,,,,,,,,,",5.03,14.11",",2.33,10.31",,
ENSG00000186579,8,15.15,"[9.69, 20.61]",50,14.18,"[3.5, 24.86]",50,36.04,DEFB106A,,,,,,,,,",9.69",",3.5",,
ENSG00000186599,8,7.273333333,"[8.99, 8.51, 4.32]",100,2.116666667,"[0.07, 1.42, 4.86]",100,38.34,DEFB105B,,,,,,,,,",8.99,8.51,4.32",",0.07,1.42,4.86",,
ENSG00000186807,10,9.675833333,"[23.22, 7.93, 5.57, 7.14, 13.79, 9.36, 31.04, 8.68, 2.76, 4.19, 1.26, 1.17]",83.33333333,19.12583333,"[36.48, 11.02, 7.75, 0.58, 18.35, 1.2, 97.07, 29.3, 2.17, 25.56, 0.03, 0.0]",66.66666667,54.02,ANXA8L2,,,,,,,,,",7.93,5.57,7.14,13.79,9.36,8.68,2.76,4.19,1.26,1.17",",11.02,7.75,0.58,18.35,1.2,2.17,0.03,0",,
ENSG00000186825,2,16.425,"[1.68, 31.17]",50,33.005,"[1.48, 64.53]",50,56.19,C2orf27B,,,,,,,,,",1.68",",1.48",,
ENSG00000187537,14,12.452,"[18.71, 15.64, 11.17, 12.37, 8.36, 18.4, 14.86, 4.37, 0.45, 20.19]",90,10.332,"[0.07, 1.41, 0.11, 30.74, 0.61, 18.76, 2.39, 0.0, 0.01, 49.22]",80,38.52,POTEM,,,,,,,,,",18.71,15.64,11.17,12.37,8.36,18.4,14.86,4.37,0.45",",0.07,1.41,0.11,0.61,18.76,2.39,0,0.01",,
ENSG00000187545,1,15.42,"[6.88, 21.68, 17.7]",66.66666667,34.20666667,"[15.79, 47.46, 39.37]",33.33333333,47.87,PRAMEF10,,,,,,,,,",6.88,17.7",",15.79",,
ENSG00000187559,9,17.11,[17.11],100,18.96,[18.96],100,56.04,FOXD4L3,611086,FOXD4L3,Forkhead box D4-like 3,FOXD4L3,286380,ENSG00000187559,,,",17.11",",18.96",,
ENSG00000187627,2,3.037391304,"[2.1, 8.31, 3.17, 3.16, 5.84, 0.41, 0.76, 0.31, 0.24, 15.32, 3.33, 0.12, 0.01, 0.01, 0.01, 0.86, 4.49, 3.98, 2.99, 3.56, 0.94, 5.04, 4.9]",100,3.060434783,"[1.08, 6.57, 0.0, 0.0, 2.25, 0.02, 0.18, 0.0, 0.06, 19.41, 2.83, 0.21, 0.0, 0.0, 0.0, 2.62, 6.9, 0.0, 26.08, 1.0, 0.13, 0.88, 0.17]",95.65217391,40.41,RGPD1,612704,"RGPD1, RGP1",RANBP2-like and GRIP domain-containing protein 1,RGPD1,400966,ENSG00000187627,,,",2.1,8.31,3.17,3.16,5.84,0.41,0.76,0.31,0.24,15.32,3.33,0.12,0.01,0.01,0.01,0.86,4.49,3.98,2.99,3.56,0.94,5.04,4.9",",1.08,6.57,0,0,2.25,0.02,0.18,0,0.06,19.41,2.83,0.21,0,0,0,2.62,6.9,0,1,0.13,0.88,0.17",,
ENSG00000187733,1,7.903,"[4.0, 0.46, 0.44, 0.44, 0.44, 27.95, 16.76, 9.52, 9.51, 9.51]",90,14.326,"[4.12, 0.07, 0.0, 0.0, 0.01, 80.54, 58.51, 0.01, 0.0, 0.0]",80,34.04,AMY1C,104702,AMY1C,"Amylase, salivary, alpha-1C",AMY1C,278,ENSG00000187733,,,",4,0.46,0.44,0.44,0.44,16.76,9.52,9.51,9.51",",4.12,0.07,0,0,0.01,0.01,0,0",,
ENSG00000187786,8,4.21,"[1.68, 6.74]",100,0.045,"[0.06, 0.03]",100,68.28,SCXB,,,,,,,,,",1.68,6.74",",0.06,0.03",,
ENSG00000187833,2,28.91333333,"[18.6, 34.78, 33.36]",33.33333333,49.29,"[6.35, 68.36, 73.16]",33.33333333,42.94,C2orf78,,,,,,,,,",18.6",",6.35",,
ENSG00000188092,1,16.42928571,"[32.11, 32.72, 13.32, 24.67, 22.73, 13.52, 13.52, 13.52, 13.52, 12.46, 9.48, 9.48, 9.48, 9.48]",71.42857143,18.83357143,"[71.15, 64.58, 29.22, 60.16, 38.47, 0.03, 0.0, 0.0, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0]",64.28571429,39.92,GPR89B,612806,"GPR89B, GPHR",G protein-coupled receptor 89B,GPR89B,51463,ENSG00000188092,,,",13.32,13.52,13.52,13.52,13.52,12.46,9.48,9.48,9.48,9.48",",0.03,0,0,0,0.06,0,0,0,0",,
ENSG00000188199,10,18.62571429,"[15.23, 17.76, 18.63, 9.39, 21.89, 21.58, 25.9]",57.14285714,16.60285714,"[18.32, 6.97, 14.86, 8.66, 11.25, 16.88, 39.28]",85.71428571,58.42,NUTM2B,,,,,,,,,",15.23,17.76,18.63,9.39",",18.32,6.97,14.86,8.66,11.25,16.88",,
ENSG00000188219,2,18.29666667,"[29.94, 23.82, 17.96, 38.43, 26.99, 23.74, 7.42, 27.67, 4.75, 6.16, 2.55, 4.78, 26.1, 4.86, 29.28]",46.66666667,24.228,"[96.07, 28.86, 11.29, 79.65, 18.67, 23.13, 0.99, 29.03, 0.45, 0.15, 0.08, 1.92, 17.86, 0.3, 54.97]",60,37.85,POTEE,608914,"POTEE, POTE2","POTE ankyrin domain family, member E",POTEE,445582,ENSG00000188219,5 POTE2 genes within 2Mb segment,,",17.96,7.42,4.75,6.16,2.55,4.78,4.86",",11.29,18.67,0.99,0.45,0.15,0.08,1.92,17.86,0.3",,
ENSG00000188234,10,3.472857143,"[8.86, 1.29, 2.4, 2.91, 1.44, 3.38, 4.03]",100,2.884285714,"[16.39, 1.01, 0.12, 1.01, 0.01, 0.42, 1.23]",100,41.11,AGAP4,,,,,,,,,",8.86,1.29,2.4,2.91,1.44,3.38,4.03",",16.39,1.01,0.12,1.01,0.01,0.42,1.23",,
ENSG00000188280,22,11.27625,"[2.09, 1.48, 1.43, 1.43, 4.45, 29.55, 22.43, 27.35]",62.5,7.25375,"[0.0, 0.03, 0.0, 0.0, 0.68, 24.49, 27.3, 5.53]",75,48.83,FAM230A,,,,,,,,,",2.09,1.48,1.43,1.43,4.45",",0,0.03,0,0,0.68,5.53",,
ENSG00000188529,1,4.435,"[4.1, 5.46, 6.4, 2.86, 4.06, 3.73]",100,1.02,"[0.22, 1.35, 2.74, 1.65, 0.13, 0.03]",100,39.02,SRSF10,605221,"SRSF10, FUSIP1, TASR, TASR1, TASR2","Splicine factor, serine/arginine-rich, 10",SRSF10,10772,ENSG00000188529,"pseudogenes on chr. 9, 12, 20",,",4.1,5.46,6.4,2.86,4.06,3.73",",0.22,1.35,2.74,1.65,0.13,0.03",,
ENSG00000188536,16,18.35666667,"[11.93, 14.66, 28.48]",66.66666667,41.21666667,"[14.51, 34.9, 74.24]",33.33333333,67.25,HBA2,141850,"HBA2, HBH, ECYT7",Hemoglobin alpha-2,HBA2,3040,ENSG00000188536,,"Erythrocytosis 7, 617981 (3); Heinz body anemia, 140700 (3), Autosomal dominant; Hemoglobin H disease, deletional and nondeletional, 613978 (3); Thalassemia, alpha-, 604131 (3)",",11.93,14.66",",14.51",,
ENSG00000188610,1,18.1575,"[11.22, 10.85, 23.06, 27.5]",50,38.225,"[12.99, 4.94, 81.7, 53.27]",50,41.57,FAM72B,614711,FAM72B,"Family with sequence similarity 72, member B",FAM72B,653820,ENSG00000188610,,,",11.22,10.85",",12.99,4.94",,
ENSG00000188611,10,8.827,"[3.41, 2.47, 0.67, 0.66, 1.37, 1.39, 1.39, 1.39, 2.47, 7.59, 5.21, 2.41, 16.3, 8.03, 1.97, 9.67, 13.19, 31.93, 31.17, 33.85]",85,16.01,"[1.14, 0.15, 0.03, 0.0, 0.05, 0.0, 0.0, 0.0, 0.86, 23.31, 6.58, 0.27, 41.05, 14.65, 0.61, 13.25, 0.02, 71.34, 86.26, 60.63]",75,37.06,ASAH2,611202,ASAH2,N-acylsphingosine amidohydrolase 2,ASAH2,56624,ENSG00000188611,,,",3.41,2.47,0.67,0.66,1.37,1.39,1.39,1.39,2.47,7.59,5.21,2.41,16.3,8.03,1.97,9.67,13.19",",1.14,0.15,0.03,0,0.05,0,0,0,0.86,6.58,0.27,14.65,0.61,13.25,0.02",,
ENSG00000188686,8,2.27,"[0.93, 3.61]",100,0.035,"[0.05, 0.02]",100,67.17,SCXA,,,,,,,,,",0.93,3.61",",0.05,0.02",,
ENSG00000189013,19,9.658571429,"[6.66, 15.15, 11.58, 5.11, 5.25, 17.65, 6.21]",100,24.56857143,"[3.68, 53.01, 26.3, 3.0, 19.0, 48.48, 18.51]",57.14285714,46.62,KIR2DL4,604945,"KIR2DL4, KIR103AS","Killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4",KIR2DL4,3805,ENSG00000189013,,,",6.66,15.15,11.58,5.11,5.25,17.65,6.21",",3.68,3,19,18.51",,
ENSG00000189052,19,22.24333333,"[29.32, 17.98, 19.43]",66.66666667,38.56,"[73.55, 18.21, 23.92]",33.33333333,64.85,CGB5,,,,,,,,,",17.98,19.43",",18.21",,
ENSG00000189090,10,2.763333333,"[2.28, 2.28, 3.73]",100,0.003333333,"[0.0, 0.01, 0.0]",100,49.93,FAM25B,,,,,,,,,",2.28,2.28,3.73",",0,0.01,0",,
ENSG00000189152,17,4.995,"[3.07, 4.81, 3.63, 8.47]",100,0.9,"[0.01, 3.59, 0.0, 0.0]",100,54.65,GRAPL,,,,,,,,,",3.07,4.81,3.63,8.47",",0.01,3.59,0,0",,
ENSG00000189266,1,10.37,[10.37],100,4.37,[4.37],100,43.71,PNRC2,611882,PNRC2,Proline-rich nuclear receptor coactivator 2,PNRC2,55629,ENSG00000189266,,,",10.37",",4.37",,
ENSG00000189409,1,7.40875,"[31.32, 2.32, 0.19, 0.01, 0.07, 1.16, 4.34, 19.86]",87.5,4.77375,"[3.71, 1.9, 0.35, 0.07, 0.62, 2.71, 6.81, 22.02]",87.5,70.47,MMP23B,603321,"MMP23B, MMP22",Matrix metalloproteinase 23B,MMP23B,8510,ENSG00000189409,,,",2.32,0.19,0.01,0.07,1.16,4.34,19.86",",3.71,1.9,0.35,0.07,0.62,2.71,6.81",,
ENSG00000196275,7,8.466666667,"[19.75, 3.26, 5.36, 0.41, 2.4, 2.72, 6.05, 4.51, 11.5, 18.53, 13.27, 12.89, 9.38, 9.56, 7.41]",100,11.744,"[49.96, 0.01, 1.97, 0.0, 3.01, 0.67, 5.89, 1.04, 1.54, 32.23, 32.35, 25.78, 12.46, 1.56, 7.69]",73.33333333,46.67,GTF2IRD2,,,,,,,,,",19.75,3.26,5.36,0.41,2.4,2.72,6.05,4.51,11.5,18.53,13.27,12.89,9.38,9.56,7.41",",0.01,1.97,0,3.01,0.67,5.89,1.04,1.54,12.46,1.56,7.69",,
ENSG00000196387,12,7.7425,"[2.51, 2.51, 2.51, 23.44]",75,12.08,"[0.0, 0.0, 0.0, 48.32]",75,41.08,ZNF140,604082,ZNF140,Zinc finger protein-140,ZNF140,7699,ENSG00000196387,,,",2.51,2.51,2.51",",0,0,0",,
ENSG00000196400,9,9.62,[9.62],100,3.06,[3.06],100,40.99,BX255923.1,,,,,,,,,",9.62",",3.06",,
ENSG00000196427,1,10.75642857,"[32.73, 17.01, 33.68, 16.41, 11.66, 2.42, 4.32, 2.92, 2.89, 2.89, 2.89, 6.61, 3.1, 11.06]",85.71428571,9.001428571,"[33.42, 27.89, 53.83, 0.0, 0.14, 0.91, 2.56, 0.02, 0.0, 0.0, 0.0, 4.08, 0.38, 2.79]",78.57142857,45.32,NBPF4,613994,NBPF4,"Neuroblastoma breakpoint family, member 4",NBPF4,148545,ENSG00000196427,,,",17.01,16.41,11.66,2.42,4.32,2.92,2.89,2.89,2.89,6.61,3.1,11.06",",0,0.14,0.91,2.56,0.02,0,0,0,4.08,0.38,2.79",,
ENSG00000196458,12,5.755,"[10.38, 3.52, 6.2, 2.92]",100,6.315,"[20.69, 0.58, 2.74, 1.25]",75,46.47,ZNF605,,,,,,,,,",10.38,3.52,6.2,2.92",",0.58,2.74,1.25",,
ENSG00000196550,1,18.8,"[10.48, 13.58, 23.6, 27.54]",50,26.94,"[3.02, 4.42, 56.11, 44.21]",50,42.13,FAM72A,614710,"FAM72A, LMPIP, UGENE","Family with sequence similarity 72, member A",FAM72A,729533,ENSG00000196550,,,",10.48,13.58",",3.02,4.42",,
ENSG00000196604,2,17.936,"[22.37, 22.48, 11.22, 23.8, 1.79, 6.0, 0.54, 28.75, 23.85, 23.88, 12.93, 17.08, 19.08, 29.62, 25.65]",46.66666667,23.87533333,"[56.54, 1.69, 18.44, 0.7, 0.22, 0.69, 0.28, 20.98, 24.16, 16.51, 18.55, 33.91, 14.45, 62.49, 88.52]",60,38.86,POTEF,,,,,,,,,",11.22,1.79,6,0.54,12.93,17.08,19.08",",1.69,18.44,0.7,0.22,0.69,0.28,16.51,18.55,14.45",,
ENSG00000196648,15,1.91,"[1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91]",100,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",100,47.24,GOLGA6L20,,,,,,,,,",1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91",",0,0,0,0,0,0,0,0,0",,
ENSG00000196715,7,24.72333333,"[24.79, 17.22, 32.16]",33.33333333,42.38333333,"[40.68, 16.56, 69.91]",33.33333333,41.16,VKORC1L1,608838,VKORC1L1,"Vitamin K epoxide reductase complex, subunit 1-like 1",VKORC1L1,154807,ENSG00000196715,,,",17.22",",16.56",,
ENSG00000196774,9,13.08866667,"[9.9, 7.4, 4.82, 27.66, 8.84, 28.73, 18.17, 9.33, 31.26, 3.17, 12.3, 3.57, 12.19, 5.08, 13.91]",80,9.553333333,"[5.3, 5.15, 1.99, 4.81, 4.52, 14.13, 5.13, 0.3, 79.78, 0.16, 0.22, 0.01, 7.49, 0.99, 13.32]",93.33333333,36.07,ANKRD20A1,,,,,,,,,",9.9,7.4,4.82,8.84,18.17,9.33,3.17,12.3,3.57,12.19,5.08,13.91",",5.3,5.15,1.99,4.81,4.52,14.13,5.13,0.3,0.16,0.22,0.01,7.49,0.99,13.32",,
ENSG00000196796,16,10.91142857,"[14.33, 1.56, 9.94, 2.65, 12.24, 14.47, 21.19]",85.71428571,10.56285714,"[8.54, 0.0, 16.12, 1.48, 1.58, 22.59, 23.63]",71.42857143,45.67,CTB-134H23.2,,,,,,,,,",14.33,1.56,9.94,2.65,12.24,14.47",",8.54,0,16.12,1.48,1.58",,
ENSG00000196834,2,8.819333333,"[8.21, 2.57, 10.56, 9.92, 4.91, 7.47, 7.53, 2.48, 1.47, 16.48, 14.12, 29.86, 1.9, 1.43, 13.38]",93.33333333,11.01866667,"[17.35, 0.05, 2.47, 3.04, 0.67, 0.48, 0.55, 0.09, 0.11, 6.52, 0.26, 73.81, 0.02, 0.08, 59.78]",86.66666667,38.53,POTEI,,,,,,,,,",8.21,2.57,10.56,9.92,4.91,7.47,7.53,2.48,1.47,16.48,14.12,1.9,1.43,13.38",",17.35,0.05,2.47,3.04,0.67,0.48,0.55,0.09,0.11,6.52,0.26,0.02,0.08",,
ENSG00000196862,2,15.66,"[30.0, 18.81, 5.58, 10.1, 2.4, 3.55, 2.64, 19.03, 9.98, 10.45, 28.24, 25.06, 19.23, 5.56, 19.85, 11.0, 14.84, 11.32, 11.85, 21.9, 27.27, 26.8, 24.72]",69.56521739,30.26521739,"[45.78, 17.49, 1.16, 29.18, 0.62, 1.14, 0.21, 13.72, 4.33, 5.98, 73.51, 65.71, 38.38, 1.65, 37.84, 35.41, 47.37, 1.6, 6.73, 65.69, 87.97, 71.78, 42.85]",47.82608696,40.61,RGPD4,612707,"RGPD4, RGP4",RANBP2-like and GRIP domain-containing protein 4,RGPD4,285190,ENSG00000196862,,,",18.81,5.58,10.1,2.4,3.55,2.64,19.03,9.98,10.45,19.23,5.56,19.85,11,14.84,11.32,11.85",",17.49,1.16,0.62,1.14,0.21,13.72,4.33,5.98,1.65,1.6,6.73",,
ENSG00000196873,9,12.65066667,"[34.93, 8.84, 12.23, 8.55, 21.18, 5.41, 5.52, 15.2, 17.04, 5.07, 10.62, 6.76, 3.53, 20.88, 14.0]",80,6.095333333,"[0.0, 0.28, 15.95, 5.09, 39.53, 0.05, 0.08, 0.12, 2.55, 0.19, 4.45, 5.1, 3.69, 10.38, 3.97]",93.33333333,35.96,CBWD3,611080,CBWD3,Cobalamin synthetase W domain-containing protein 3,CBWD3,445571,ENSG00000196873,,,",8.84,12.23,8.55,5.41,5.52,15.2,17.04,5.07,10.62,6.76,3.53,14",",0,0.28,15.95,5.09,0.05,0.08,0.12,2.55,0.19,4.45,5.1,3.69,10.38,3.97",,
ENSG00000196934,22,8.92,[8.92],100,3.04,[3.04],100,63.31,RIMBP3B,,,,,,,,,",8.92",",3.04",,
ENSG00000196990,9,8.715,"[16.24, 1.19]",100,8.975,"[17.94, 0.01]",100,57.55,FAM163B,,,,,,,,,",16.24,1.19",",17.94,0.01",,
ENSG00000196993,16,5.8625,"[16.67, 12.73, 1.47, 4.99, 3.51, 3.74, 3.03, 0.76]",100,4.47375,"[31.8, 2.06, 0.08, 1.3, 0.46, 0.06, 0.03, 0.0]",87.5,46.03,NPIPB9,,,,,,,,,",16.67,12.73,1.47,4.99,3.51,3.74,3.03,0.76",",2.06,0.08,1.3,0.46,0.06,0.03,0",,
ENSG00000197262,17,10.06666667,"[1.82, 5.72, 22.66]",66.66666667,27.4,"[0.84, 8.82, 72.54]",66.66666667,49.12,CCL4L2,,,,,,,,,",1.82,5.72",",0.84,8.82",,
ENSG00000197414,15,8.526666667,"[1.58, 0.59, 1.8, 2.02, 10.63, 5.7, 2.09, 33.58, 18.75]",88.88888889,5.255555556,"[0.0, 0.0, 0.83, 2.35, 2.95, 7.45, 0.52, 33.06, 0.14]",88.88888889,50.79,GOLGA6L1,,,,,,,,,",1.58,0.59,1.8,2.02,10.63,5.7,2.09,18.75",",0,0,0.83,2.35,2.95,7.45,0.52,0.14",,
ENSG00000197665,17,8.465,"[8.47, 8.46]",100,0,"[0.0, 0.0]",100,54.51,AC007952.6,,,,,,,,,",8.47,8.46",",0,0",,
ENSG00000197681,17,8.1,"[1.51, 26.63, 25.07, 2.06, 2.04, 1.47, 9.94, 12.11, 13.07, 5.49, 1.81, 2.5, 1.6]",84.61538462,4.414615385,"[0.0, 39.16, 16.21, 0.76, 0.0, 0.03, 1.04, 0.01, 0.0, 0.01, 0.13, 0.02, 0.02]",92.30769231,51.24,TBC1D3,,,,,,,,,",1.51,2.06,2.04,1.47,9.94,12.11,13.07,5.49,1.81,2.5,1.6",",0,16.21,0.76,0,0.03,1.04,0.01,0,0.01,0.13,0.02,0.02",,
ENSG00000197859,9,18.79555556,"[35.65, 35.16, 35.52, 35.02, 35.1, 34.97, 35.28, 34.93, 13.07, 4.57, 4.57, 4.57, 4.57, 4.57, 4.57, 4.57, 4.57, 7.06]",55.55555556,34.55833333,"[84.56, 38.24, 91.61, 53.63, 78.07, 74.58, 95.87, 87.13, 14.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.05]",55.55555556,59.43,ADAMTSL2,612277,"ADAMTSL2, KIAA0605, GPHYSD1",ADAMTS-like protein 2,ADAMTSL2,9719,ENSG00000197859,,"Geleophysic dysplasia 1, 231050 (3), Autosomal recessive",",13.07,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,7.06",",14.31,0,0,0,0,0,0,0,0,4.05",,
ENSG00000197910,10,2.61,"[4.01, 1.91, 1.91]",100,0,"[0.0, 0.0, 0.0]",100,49.97,FAM25G,,,,,,,,,",4.01,1.91,1.91",",0,0,0",,
ENSG00000197927,2,21.85,"[34.33, 9.37]",50,30.16,"[59.79, 0.53]",50,40.76,C2orf27A,,,,,,,,,",9.37",",0.53",,
ENSG00000197978,15,1.005555556,"[1.01, 1.01, 1.01, 1.01, 1.01, 1.01, 1.0, 1.0, 0.99]",100,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",100,47.53,GOLGA6L9,,,,,,,,,",1.01,1.01,1.01,1.01,1.01,1.01,1,1,0.99",",0,0,0,0,0,0,0,0,0",,
ENSG00000198035,10,4.47,"[3.89, 3.89, 3.89, 11.48, 2.86, 2.86, 2.8, 4.09]",100,0.1575,"[0.0, 0.0, 0.0, 1.08, 0.0, 0.0, 0.0, 0.18]",100,41.23,AGAP9,,,,,,,,,",3.89,3.89,3.89,11.48,2.86,2.86,2.8,4.09",",0,0,0,1.08,0,0,0,0.18",,
ENSG00000198040,12,2.51,"[2.51, 2.51, 2.51, 2.51]",100,0,"[0.0, 0.0, 0.0, 0.0]",100,39.15,ZNF84,,,,,,,,,",2.51,2.51,2.51,2.51",",0,0,0,0",,
ENSG00000198062,22,24.158,"[11.62, 69.46, 5.91, 10.98, 7.89, 35.02, 73.46, 2.02, 0.64, 24.58]",60,29.138,"[2.1, 82.26, 0.19, 14.45, 3.34, 20.57, 90.34, 1.29, 0.33, 76.51]",60,36.97,POTEH,608913,"POTEH, POTE22, ACTBL1","POTE ankyrin domain family, member H",POTEH,23784,ENSG00000198062,,,",11.62,5.91,10.98,7.89,2.02,0.64",",2.1,0.19,14.45,3.34,1.29,0.33",,
ENSG00000198064,16,2.015714286,"[1.48, 0.7, 0.63, 1.03, 1.99, 2.91, 5.37]",100,0.288571429,"[0.91, 0.01, 0.01, 0.05, 0.42, 0.0, 0.62]",100,46.11,RP11-347C12.1,,,,,,,,,",1.48,0.7,0.63,1.03,1.99,2.91,5.37",",0.91,0.01,0.01,0.05,0.42,0,0.62",,
ENSG00000198129,8,4.76,"[3.48, 6.04]",100,2.165,"[1.17, 3.16]",100,40.41,DEFB107B,,,,,,,,,",3.48,6.04",",1.17,3.16",,
ENSG00000198156,16,11.29428571,"[28.25, 5.1, 3.48, 2.68, 2.65, 4.5, 32.4]",71.42857143,15.68857143,"[50.81, 0.07, 0.13, 0.81, 2.27, 0.02, 55.71]",71.42857143,46.08,NPIPB6,,,,,,,,,",5.1,3.48,2.68,2.65,4.5",",0.07,0.13,0.81,2.27,0.02",,
ENSG00000198161,1,0.25,[0.25],100,0.08,[0.08],100,45.35,PPIAL4C,,,,,,,,,",0.25",",0.08",,
ENSG00000198393,12,2.5175,"[2.52, 2.52, 2.52, 2.51]",100,0,"[0.0, 0.0, 0.0, 0.0]",100,43.78,ZNF26,194537,ZNF26,Zinc finger protein-26 (KOX20),ZNF26,7574,ENSG00000198393,,,",2.52,2.52,2.52,2.51",",0,0,0,0",,
ENSG00000198420,7,12.87375,"[8.05, 21.8, 26.36, 9.31, 1.14, 2.83, 0.41, 33.09]",62.5,13.75875,"[1.35, 16.58, 29.53, 2.95, 1.18, 1.03, 0.3, 57.15]",75,39.07,FAM115A,616251,"TCAF1, FAM115A, KIAA0738",TRPM8 channel-associated factor 1,TCAF1,9747,ENSG00000198420,,,",8.05,9.31,1.14,2.83,0.41",",1.35,16.58,2.95,1.18,1.03,0.3",,
ENSG00000198502,6,17.13833333,"[20.79, 14.36, 13.11, 11.86, 12.56, 30.15]",66.66666667,29.79,"[19.33, 13.1, 17.23, 46.21, 26.06, 56.81]",50,42.84,HLA-DRB5,604776,HLA-DRB5,"Major histocompatibility complex, class II, DR beta-5",HLA-DRB5,3127,ENSG00000198502,,,",14.36,13.11,11.86,12.56",",19.33,13.1,17.23",,
ENSG00000198750,7,4.48,"[3.45, 3.45, 3.45, 1.75, 1.15, 1.03, 1.39, 17.03, 7.62]",100,5.307777778,"[0.0, 0.0, 0.0, 0.28, 0.11, 0.03, 0.2, 47.13, 0.02]",88.88888889,52.56,GATSL2,,,,,,,,,",3.45,3.45,3.45,1.75,1.15,1.03,1.39,17.03,7.62",",0,0,0,0.28,0.11,0.03,0.2,0.02",,
ENSG00000203661,1,4.74,[4.74],100,19.04,[19.04],100,49.41,OR2T5,,,,,,,,,",4.74",",19.04",,
ENSG00000203710,1,22.79148936,"[31.41, 33.65, 34.16, 34.32, 31.67, 18.52, 5.67, 1.47, 1.47, 1.47, 2.3, 2.16, 4.24, 16.16, 5.78, 3.3, 3.3, 2.84, 9.17, 5.47, 4.89, 17.23, 19.97, 33.21, 34.05, 32.55, 16.18, 32.22, 32.64, 30.76, 28.34, 33.68, 33.17, 35.55, 34.52, 34.37, 33.6, 33.44, 34.97, 34.2, 33.4, 32.72, 33.63, 32.79, 33.14, 32.96, 34.49]",40.42553191,42.5712766,"[59.22, 70.58, 62.59, 67.08, 64.53, 52.07, 4.87, 0.0, 0.0, 0.0, 0.41, 0.0, 3.05, 30.66, 0.37, 0.0, 0.0, 0.01, 2.75, 0.0, 0.34, 60.5, 44.14, 85.25, 94.35, 0.0, 0.04, 94.84, 96.75, 80.17, 73.31, 61.77, 88.59, 63.49, 41.8, 70.6, 56.88, 84.52, 82.24, 71.22, 86.47, 70.17, 39.54, 34.05, 33.25, 34.41, 33.97]",34.04255319,39.21,CR1,120620,"CR1, C3BR",Complement component (3b/4b) receptor-1,CR1,1378,ENSG00000203710,,"[Blood group, Knops system], 607486 (3); CR1 deficiency (1); {Malaria, severe, resistance to}, 611162 (3); {?SLE susceptibility} (1)",",18.52,5.67,1.47,1.47,1.47,2.3,2.16,4.24,16.16,5.78,3.3,3.3,2.84,9.17,5.47,4.89,17.23,19.97,16.18",",4.87,0,0,0,0.41,0,3.05,0.37,0,0,0.01,2.75,0,0.34,0,0.04",,
ENSG00000203812,1,0.36,[0.36],100,0.05,[0.05],100,61.75,HIST2H2AA4,142720,"HIST2H2AA, H2AFO, H2A","Histone 2, H2aa",HIST2H2AA3,8337,ENSG00000203812,,,",0.36",",0.05",,
ENSG00000203814,1,17.91,"[3.97, 31.85]",50,40.42,"[3.16, 77.68]",50,41.9,HIST2H2BF,,,,,,,,,",3.97",",3.16",,
ENSG00000203817,1,16.485,"[21.66, 11.31]",50,23.74,"[0.0, 47.48]",50,40.14,FAM72C,,,,,,,,,",11.31",",0",,
ENSG00000203827,1,4.128,"[11.58, 6.68, 3.15, 0.86, 1.37, 0.95, 0.8, 1.05, 2.77, 1.87, 3.36, 1.31, 20.68, 0.76, 4.73]",93.33333333,1.984666667,"[0.14, 11.29, 0.27, 0.04, 1.08, 0.0, 0.03, 0.6, 2.91, 0.74, 2.98, 1.35, 2.05, 0.08, 6.21]",100,43.32,NBPF16,,,,,,,,,",11.58,6.68,3.15,0.86,1.37,0.95,0.8,1.05,2.77,1.87,3.36,1.31,0.76,4.73",",0.14,11.29,0.27,0.04,1.08,0,0.03,0.6,2.91,0.74,2.98,1.35,2.05,0.08,6.21",,
